dist_img,ref_img,dmos,var,type,level
I01_18_01.png,I01.png,4.5,0.5,18,1
I01_18_02.png,I01.png,4.57,0.496,18,2
I01_18_03.png,I01.png,4.57,0.496,18,3
I01_18_04.png,I01.png,4.37,0.795,18,4
I01_18_05.png,I01.png,3.97,0.657,18,5
I02_18_01.png,I02.png,4.13,0.67,18,1
I02_18_02.png,I02.png,4.63,0.547,18,2
I02_18_03.png,I02.png,4.73,0.442,18,3
I02_18_04.png,I02.png,4.33,0.537,18,4
I02_18_05.png,I02.png,4.03,0.605,18,5
I03_18_01.png,I03.png,4.23,0.716,18,1
I03_18_02.png,I03.png,4.73,0.442,18,2
I03_18_03.png,I03.png,4.5,0.619,18,3
I03_18_04.png,I03.png,4.47,0.499,18,4
I03_18_05.png,I03.png,4.2,0.653,18,5
I04_18_01.png,I04.png,4.27,0.68,18,1
I04_18_02.png,I04.png,4.63,0.605,18,2
I04_18_03.png,I04.png,4.87,0.34,18,3
I04_18_04.png,I04.png,4.57,0.496,18,4
I04_18_05.png,I04.png,3.63,0.657,18,5
I05_18_01.png,I05.png,4.4,0.879,18,1
I05_18_02.png,I05.png,4.47,0.718,18,2
I05_18_03.png,I05.png,4.37,0.482,18,3
I05_18_04.png,I05.png,4.0,0.683,18,4
I05_18_05.png,I05.png,2.77,1.023,18,5
I06_18_01.png,I06.png,3.8,0.792,18,1
I06_18_02.png,I06.png,4.07,0.727,18,2
I06_18_03.png,I06.png,4.53,0.499,18,3
I06_18_04.png,I06.png,4.03,0.752,18,4
I06_18_05.png,I06.png,3.77,0.906,18,5
I07_18_01.png,I07.png,3.2,1.108,18,1
I07_18_02.png,I07.png,4.3,0.737,18,2
I07_18_03.png,I07.png,4.5,0.563,18,3
I07_18_04.png,I07.png,4.43,0.496,18,4
I07_18_05.png,I07.png,4.0,0.894,18,5
I08_18_01.png,I08.png,4.4,0.611,18,1
I08_18_02.png,I08.png,4.5,0.563,18,2
I08_18_03.png,I08.png,4.8,0.4,18,3
I08_18_04.png,I08.png,4.53,0.499,18,4
I08_18_05.png,I08.png,4.13,0.763,18,5
I09_18_01.png,I09.png,4.3,0.526,18,1
