dist_img,ref_img,dmos,var,type,level
I01_21_01.png,I01.png,3.37,0.948,21,1
I01_21_02.png,I01.png,2.57,0.883,21,2
I01_21_03.png,I01.png,2.03,0.74,21,3
I01_21_04.png,I01.png,2.13,0.884,21,4
I01_21_05.png,I01.png,1.43,0.559,21,5
I02_21_01.png,I02.png,4.2,1.046,21,1
I02_21_02.png,I02.png,3.23,0.955,21,2
I02_21_03.png,I02.png,3.13,1.118,21,3
I02_21_04.png,I02.png,2.67,1.011,21,4
I02_21_05.png,I02.png,1.37,0.547,21,5
I03_21_01.png,I03.png,3.97,1.048,21,1
I03_21_02.png,I03.png,2.8,0.945,21,2
I03_21_03.png,I03.png,2.73,0.789,21,3
I03_21_04.png,I03.png,2.87,0.806,21,4
I03_21_05.png,I03.png,1.39,0.487,21,5
I04_21_01.png,I04.png,4.4,0.663,21,1
I04_21_02.png,I04.png,3.17,0.969,21,2
I04_21_03.png,I04.png,3.03,0.948,21,3
I04_21_04.png,I04.png,2.93,0.854,21,4
I04_21_05.png,I04.png,1.27,0.442,21,5
I05_21_01.png,I05.png,4.17,0.82,21,1
I05_21_02.png,I05.png,3.7,1.069,21,2
I05_21_03.png,I05.png,3.4,1.172,21,3
I05_21_04.png,I05.png,3.27,1.031,21,4
I05_21_05.png,I05.png,1.4,0.611,21,5
I06_21_01.png,I06.png,4.17,0.778,21,1
I06_21_02.png,I06.png,3.63,0.948,21,2
I06_21_03.png,I06.png,3.23,0.844,21,3
I06_21_04.png,I06.png,2.9,0.87,21,4
I06_21_05.png,I06.png,1.83,0.582,21,5
I07_21_01.png,I07.png,3.73,0.929,21,1
I07_21_02.png,I07.png,2.93,0.929,21,2
I07_21_03.png,I07.png,3.43,1.086,21,3
I07_21_04.png,I07.png,3.1,1.088,21,4
I07_21_05.png,I07.png,1.53,0.499,21,5
I08_21_01.png,I08.png,4.07,0.854,21,1
I08_21_02.png,I08.png,3.5,1.232,21,2
