dist_img,ref_img,dmos,var,type,level
I01_01_01.png,I01.png,4.57,0.496,1,1
I01_01_02.png,I01.png,4.33,0.869,1,2
I01_01_03.png,I01.png,2.67,0.789,1,3
I01_01_04.png,I01.png,1.67,0.596,1,4
I01_01_05.png,I01.png,1.1,0.3,1,5
I02_01_01.png,I02.png,4.5,0.719,1,1
I02_01_02.png,I02.png,4.17,0.934,1,2
I02_01_03.png,I02.png,2.07,0.772,1,3
I02_01_04.png,I02.png,1.57,0.496,1,4
I02_01_05.png,I02.png,1.27,0.512,1,5
I03_01_01.png,I03.png,4.7,0.458,1,1
I03_01_02.png,I03.png,4.63,0.482,1,2
I03_01_03.png,I03.png,3.0,0.856,1,3
I03_01_04.png,I03.png,1.83,0.637,1,4
I03_01_05.png,I03.png,1.17,0.373,1,5
I04_01_01.png,I04.png,4.77,0.423,1,1
I04_01_02.png,I04.png,4.3,0.69,1,2
I04_01_03.png,I04.png,2.5,0.992,1,3
I04_01_04.png,I04.png,1.57,0.616,1,4
I04_01_05.png,I04.png,1.2,0.4,1,5
I05_01_01.png,I05.png,4.6,0.663,1,1
I05_01_02.png,I05.png,4.47,0.562,1,2
I05_01_03.png,I05.png,2.83,0.82,1,3
I05_01_04.png,I05.png,1.7,0.586,1,4
I05_01_05.png,I05.png,1.17,0.373,1,5
I06_01_01.png,I06.png,4.7,0.458,1,1
I06_01_02.png,I06.png,4.33,0.699,1,2
I06_01_03.png,I06.png,3.43,0.92,1,3
I06_01_04.png,I06.png,2.13,0.67,1,4
I06_01_05.png,I06.png,1.53,0.618,1,5
I07_01_01.png,I07.png,4.5,0.5,1,1
I07_01_02.png,I07.png,4.4,0.663,1,2
I07_01_03.png,I07.png,2.5,1.025,1,3
I07_01_04.png,I07.png,1.73,0.573,1,4
I07_01_05.png,I07.png,1.37,0.482,1,5
I08_01_01.png,I08.png,4.8,0.4,1,1
I08_01_02.png,I08.png,4.4,0.712,1,2
I08_01_03.png,I08.png,3.0,0.73,1,3
I08_01_04.png,I08.png,2.0,0.683,1,4
I08_01_05.png,I08.png,1.47,0.562,1,5
I09_01_01.png,I09.png,4.73,0.442,1,1
I09_01_02.png,I09.png,3.77,1.023,1,2
I09_01_03.png,I09.png,1.93,0.772,1,3
I09_01_04.png,I09.png,1.4,0.49,1,4
I09_01_05.png,I09.png,1.2,0.4,1,5
I10_01_01.png,I10.png,4.73,0.442,1,1
I10_01_02.png,I10.png,4.53,0.499,1,2
I10_01_03.png,I10.png,2.8,0.872,1,3
I10_01_04.png,I10.png,1.67,0.789,1,4
I10_01_05.png,I10.png,1.23,0.423,1,5
I11_01_01.png,I11.png,4.6,0.49,1,1
I11_01_02.png,I11.png,4.07,0.573,1,2
I11_01_03.png,I11.png,2.5,0.847,1,3
I11_01_04.png,I11.png,1.77,0.803,1,4
I11_01_05.png,I11.png,1.35,0.542,1,5
I12_01_01.png,I12.png,4.53,0.618,1,1
I12_01_02.png,I12.png,3.87,0.718,1,2
I12_01_03.png,I12.png,2.4,0.49,1,3
I12_01_04.png,I12.png,1.67,0.745,1,4
I12_01_05.png,I12.png,1.17,0.373,1,5
I13_01_01.png,I13.png,4.74,0.506,1,1
I13_01_02.png,I13.png,4.4,0.611,1,2
I13_01_03.png,I13.png,3.33,0.83,1,3
I13_01_04.png,I13.png,2.2,0.792,1,4
I13_01_05.png,I13.png,1.5,0.5,1,5
I14_01_01.png,I14.png,4.63,0.547,1,1
I14_01_02.png,I14.png,4.1,0.79,1,2
I14_01_03.png,I14.png,2.53,0.846,1,3
I14_01_04.png,I14.png,1.68,0.59,1,4
I14_01_05.png,I14.png,1.57,0.496,1,5
I15_01_01.png,I15.png,4.63,0.482,1,1
I15_01_02.png,I15.png,4.33,0.532,1,2
I15_01_03.png,I15.png,2.43,0.761,1,3
