dist_img,ref_img,dmos,var,type,level
I01_16_01.png,I01.png,4.37,0.547,16,1
I01_16_02.png,I01.png,4.47,0.562,16,2
I01_16_03.png,I01.png,3.94,0.504,16,3
I01_16_04.png,I01.png,3.17,0.898,16,4
I01_16_05.png,I01.png,2.18,0.796,16,5
I02_16_01.png,I02.png,4.4,0.841,16,1
I02_16_02.png,I02.png,4.4,0.554,16,2
I02_16_03.png,I02.png,3.77,0.716,16,3
I02_16_04.png,I02.png,2.9,0.907,16,4
I02_16_05.png,I02.png,1.83,0.734,16,5
I03_16_01.png,I03.png,4.37,0.482,16,1
I03_16_02.png,I03.png,4.27,0.512,16,2
I03_16_03.png,I03.png,2.87,0.991,16,3
I03_16_04.png,I03.png,2.3,0.9,16,4
I03_16_05.png,I03.png,1.4,0.554,16,5
I04_16_01.png,I04.png,4.57,0.496,16,1
I04_16_02.png,I04.png,4.47,0.67,16,2
I04_16_03.png,I04.png,3.83,0.734,16,3
I04_16_04.png,I04.png,2.73,0.854,16,4
I04_16_05.png,I04.png,2.03,0.836,16,5
I05_16_01.png,I05.png,4.43,0.667,16,1
I05_16_02.png,I05.png,4.37,0.482,16,2
I05_16_03.png,I05.png,3.67,0.699,16,3
I05_16_04.png,I05.png,3.1,0.943,16,4
I05_16_05.png,I05.png,2.27,0.854,16,5
I06_16_01.png,I06.png,4.03,0.77,16,1
I06_16_02.png,I06.png,3.73,0.854,16,2
I06_16_03.png,I06.png,3.06,0.801,16,3
I06_16_04.png,I06.png,2.5,0.885,16,4
I06_16_05.png,I06.png,1.4,0.712,16,5
I07_16_01.png,I07.png,4.7,0.526,16,1
I07_16_02.png,I07.png,4.2,0.748,16,2
I07_16_03.png,I07.png,3.5,0.764,16,3
I07_16_04.png,I07.png,2.0,0.683,16,4
I07_16_05.png,I07.png,1.17,0.373,16,5
I08_16_01.png,I08.png,4.67,0.596,16,1
I08_16_02.png,I08.png,4.27,0.772,16,2
I08_16_03.png,I08.png,3.73,0.772,16,3
I08_16_04.png,I08.png,2.53,0.718,16,4
I08_16_05.png,I08.png,1.63,0.657,16,5
I09_16_01.png,I09.png,4.5,0.563,16,1
I09_16_02.png,I09.png,3.97,0.752,16,2
I09_16_03.png,I09.png,3.03,0.847,16,3
I09_16_04.png,I09.png,2.33,0.978,16,4
I09_16_05.png,I09.png,1.57,0.716,16,5
I10_16_01.png,I10.png,4.43,0.716,16,1
