dist_img,ref_img,dmos,var,type,level
I01_08_01.png,I01.png,4.7,0.458,8,1
I01_08_02.png,I01.png,3.77,0.616,8,2
I01_08_03.png,I01.png,2.73,1.062,8,3
I01_08_04.png,I01.png,1.97,0.912,8,4
I01_08_05.png,I01.png,1.67,0.699,8,5
I02_08_01.png,I02.png,4.4,0.554,8,1
I02_08_02.png,I02.png,3.4,0.879,8,2
I02_08_03.png,I02.png,3.06,1.043,8,3
I02_08_04.png,I02.png,1.97,0.912,8,4
I02_08_05.png,I02.png,1.37,0.752,8,5
I03_08_01.png,I03.png,4.53,0.562,8,1
I03_08_02.png,I03.png,3.13,1.024,8,2
I03_08_03.png,I03.png,2.47,0.957,8,3
I03_08_04.png,I03.png,1.37,0.547,8,4
I03_08_05.png,I03.png,1.23,0.496,8,5
I04_08_01.png,I04.png,4.7,0.458,8,1
I04_08_02.png,I04.png,3.43,1.146,8,2
I04_08_03.png,I04.png,3.13,0.846,8,3
I04_08_04.png,I04.png,2.33,0.978,8,4
I04_08_05.png,I04.png,1.83,0.778,8,5
I05_08_01.png,I05.png,4.73,0.442,8,1
I05_08_02.png,I05.png,3.37,0.795,8,2
I05_08_03.png,I05.png,2.77,0.955,8,3
I05_08_04.png,I05.png,1.63,0.752,8,4
I05_08_05.png,I05.png,1.7,0.971,8,5
I06_08_01.png,I06.png,4.6,0.663,8,1
I06_08_02.png,I06.png,3.23,0.989,8,2
I06_08_03.png,I06.png,2.87,0.991,8,3
I06_08_04.png,I06.png,2.17,0.969,8,4
I06_08_05.png,I06.png,1.77,0.883,8,5
I07_08_01.png,I07.png,4.53,0.499,8,1
I07_08_02.png,I07.png,2.7,0.936,8,2
I07_08_03.png,I07.png,1.97,0.948,8,3
I07_08_04.png,I07.png,1.7,0.586,8,4
I07_08_05.png,I07.png,1.5,0.563,8,5
I08_08_01.png,I08.png,4.67,0.537,8,1
I08_08_02.png,I08.png,3.37,1.016,8,2
I08_08_03.png,I08.png,3.07,0.964,8,3
I08_08_04.png,I08.png,2.13,0.957,8,4
I08_08_05.png,I08.png,1.6,0.841,8,5
I09_08_01.png,I09.png,4.37,0.482,8,1
I09_08_02.png,I09.png,3.1,1.044,8,2
I09_08_03.png,I09.png,2.47,0.957,8,3
I09_08_04.png,I09.png,1.58,0.61,8,4
I09_08_05.png,I09.png,1.6,0.663,8,5
I10_08_01.png,I10.png,4.73,0.442,8,1
I10_08_02.png,I10.png,3.03,1.016,8,2
I10_08_03.png,I10.png,2.33,0.83,8,3
I10_08_04.png,I10.png,1.63,0.875,8,4
