dist_img,ref_img,dmos,var,type,level
I01_04_01.png,I01.png,4.73,0.512,4,1
I01_04_02.png,I01.png,2.17,1.035,4,2
I01_04_03.png,I01.png,1.37,0.547,4,3
I01_04_04.png,I01.png,1.5,0.619,4,4
I01_04_05.png,I01.png,1.47,0.806,4,5
I02_04_01.png,I02.png,4.3,0.64,4,1
I02_04_02.png,I02.png,2.67,0.869,4,2
I02_04_03.png,I02.png,1.87,0.763,4,3
I02_04_04.png,I02.png,1.77,0.716,4,4
I02_04_05.png,I02.png,1.53,0.718,4,5
I03_04_01.png,I03.png,4.6,0.49,4,1
I03_04_02.png,I03.png,2.9,0.978,4,2
I03_04_03.png,I03.png,1.53,0.718,4,3
I03_04_04.png,I03.png,1.2,0.6,4,4
I03_04_05.png,I03.png,1.1,0.3,4,5
I04_04_01.png,I04.png,4.33,0.745,4,1
I04_04_02.png,I04.png,3.07,0.929,4,2
I04_04_03.png,I04.png,2.37,1.016,4,3
I04_04_04.png,I04.png,1.97,0.999,4,4
I04_04_05.png,I04.png,1.67,0.907,4,5
I05_04_01.png,I05.png,4.57,0.496,4,1
I05_04_02.png,I05.png,3.0,1.0,4,2
I05_04_03.png,I05.png,1.77,0.716,4,3
I05_04_04.png,I05.png,1.57,0.616,4,4
I05_04_05.png,I05.png,1.53,0.67,4,5
I06_04_01.png,I06.png,4.6,0.49,4,1
I06_04_02.png,I06.png,2.27,0.892,4,2
I06_04_03.png,I06.png,2.1,0.79,4,3
I06_04_04.png,I06.png,2.27,0.929,4,4
I06_04_05.png,I06.png,1.77,0.92,4,5
I07_04_01.png,I07.png,4.47,0.499,4,1
I07_04_02.png,I07.png,1.73,0.727,4,2
I07_04_03.png,I07.png,1.43,0.559,4,3
I07_04_04.png,I07.png,1.06,0.246,4,4
I07_04_05.png,I07.png,1.13,0.34,4,5
I08_04_01.png,I08.png,4.5,0.563,4,1
I08_04_02.png,I08.png,2.87,1.258,4,2
I08_04_03.png,I08.png,1.7,0.737,4,3
I08_04_04.png,I08.png,1.67,0.699,4,4
I08_04_05.png,I08.png,1.73,0.68,4,5
I09_04_01.png,I09.png,4.27,0.512,4,1
I09_04_02.png,I09.png,2.6,0.917,4,2
I09_04_03.png,I09.png,1.6,0.712,4,3
I09_04_04.png,I09.png,1.67,0.869,4,4
I09_04_05.png,I09.png,1.47,0.763,4,5
I10_04_01.png,I10.png,4.63,0.482,4,1
I10_04_02.png,I10.png,2.93,1.062,4,2
I10_04_03.png,I10.png,1.93,0.772,4,3
I10_04_04.png,I10.png,1.53,0.921,4,4
I10_04_05.png,I10.png,1.27,0.442,4,5
I11_04_01.png,I11.png,4.47,0.562,4,1
I11_04_02.png,I11.png,2.83,1.186,4,2
I11_04_03.png,I11.png,2.0,1.0,4,3
I11_04_04.png,I11.png,1.73,0.727,4,4
I11_04_05.png,I11.png,1.6,0.8,4,5
I12_04_01.png,I12.png,4.5,0.719,4,1
I12_04_02.png,I12.png,2.63,1.016,4,2
I12_04_03.png,I12.png,1.73,0.727,4,3
I12_04_04.png,I12.png,1.53,0.806,4,4
I12_04_05.png,I12.png,1.3,0.586,4,5
I13_04_01.png,I13.png,4.53,0.562,4,1
I13_04_02.png,I13.png,2.97,1.08,4,2
I13_04_03.png,I13.png,2.7,0.971,4,3
I13_04_04.png,I13.png,2.03,0.912,4,4
I13_04_05.png,I13.png,2.13,0.884,4,5
I14_04_01.png,I14.png,4.53,0.67,4,1
I14_04_02.png,I14.png,3.0,0.931,4,2
I14_04_03.png,I14.png,2.27,0.854,4,3
I14_04_04.png,I14.png,1.97,0.948,4,4
I14_04_05.png,I14.png,1.9,0.831,4,5
I15_04_01.png,I15.png,4.43,0.616,4,1
I15_04_02.png,I15.png,2.4,1.083,4,2
I15_04_03.png,I15.png,1.87,0.921,4,3
I15_04_04.png,I15.png,1.9,0.734,4,4
I15_04_05.png,I15.png,1.27,0.512,4,5
I16_04_01.png,I16.png,4.4,0.841,4,1
I16_04_02.png,I16.png,1.9,0.978,4,2
I16_04_03.png,I16.png,1.2,0.476,4,3
I16_04_04.png,I16.png,1.2,0.4,4,4
I16_04_05.png,I16.png,1.07,0.249,4,5
I17_04_01.png,I17.png,4.63,0.482,4,1
I17_04_02.png,I17.png,2.47,1.087,4,2
I17_04_03.png,I17.png,1.53,0.67,4,3
I17_04_04.png,I17.png,1.57,0.716,4,4
I17_04_05.png,I17.png,1.23,0.496,4,5
I18_04_01.png,I18.png,4.4,0.554,4,1
I18_04_02.png,I18.png,2.5,0.992,4,2
I18_04_03.png,I18.png,1.43,0.667,4,3
I18_04_04.png,I18.png,1.4,0.611,4,4
I18_04_05.png,I18.png,1.43,0.716,4,5
I19_04_01.png,I19.png,4.13,0.763,4,1
I19_04_02.png,I19.png,2.8,0.833,4,2
I19_04_03.png,I19.png,1.61,0.79,4,3
I19_04_04.png,I19.png,1.53,0.67,4,4
I19_04_05.png,I19.png,1.37,0.547,4,5
I20_04_01.png,I20.png,4.19,0.591,4,1
I20_04_02.png,I20.png,2.17,0.82,4,2
I20_04_03.png,I20.png,1.26,0.438,4,3
I20_04_04.png,I20.png,1.23,0.616,4,4
I20_04_05.png,I20.png,1.17,0.373,4,5
I21_04_01.png,I21.png,4.43,0.496,4,1
I21_04_02.png,I21.png,2.8,1.166,4,2
I21_04_03.png,I21.png,1.9,0.79,4,3
I21_04_04.png,I21.png,1.67,0.978,4,4
I21_04_05.png,I21.png,1.27,0.573,4,5
I22_04_01.png,I22.png,4.5,0.563,4,1
I22_04_02.png,I22.png,1.5,0.619,4,2
I22_04_03.png,I22.png,1.3,0.586,4,3
I22_04_04.png,I22.png,1.23,0.496,4,4
I22_04_05.png,I22.png,1.07,0.249,4,5
I23_04_01.png,I23.png,4.8,0.4,4,1
I23_04_02.png,I23.png,2.53,0.846,4,2
I23_04_03.png,I23.png,1.37,0.482,4,3
I23_04_04.png,I23.png,1.17,0.373,4,4
I23_04_05.png,I23.png,1.1,0.3,4,5
I24_04_01.png,I24.png,4.53,0.562,4,1
I24_04_02.png,I24.png,2.97,0.948,4,2
I24_04_03.png,I24.png,2.03,0.795,4,3
I24_04_04.png,I24.png,1.63,0.657,4,4
I24_04_05.png,I24.png,1.26,0.438,4,5
I25_04_01.png,I25.png,4.53,0.921,4,1
I25_04_02.png,I25.png,3.03,1.104,4,2
I25_04_03.png,I25.png,2.0,1.065,4,3
I25_04_04.png,I25.png,2.07,0.998,4,4
I25_04_05.png,I25.png,1.65,0.785,4,5
I26_04_01.png,I26.png,4.8,0.6,4,1
I26_04_02.png,I26.png,3.29,1.053,4,2
I26_04_03.png,I26.png,2.9,1.106,4,3
I26_04_04.png,I26.png,2.33,1.135,4,4
I26_04_05.png,I26.png,2.07,1.093,4,5
I27_04_01.png,I27.png,4.1,0.597,4,1
I27_04_02.png,I27.png,2.27,0.814,4,2
