dist_img,ref_img,dmos,var,type,level
I01_23_01.png,I01.png,2.73,0.929,23,1
I01_23_02.png,I01.png,2.17,0.86,23,2
I01_23_03.png,I01.png,2.2,0.945,23,3
I01_23_04.png,I01.png,2.37,1.197,23,4
I01_23_05.png,I01.png,1.57,0.616,23,5
I02_23_01.png,I02.png,2.1,0.907,23,1
I02_23_02.png,I02.png,2.7,1.038,23,2
I02_23_03.png,I02.png,2.27,0.998,23,3
I02_23_04.png,I02.png,2.2,0.748,23,4
I02_23_05.png,I02.png,2.07,0.772,23,5
I03_23_01.png,I03.png,3.2,1.222,23,1
I03_23_02.png,I03.png,2.3,0.862,23,2
I03_23_03.png,I03.png,2.47,1.056,23,3
I03_23_04.png,I03.png,2.1,0.79,23,4
I03_23_05.png,I03.png,2.2,0.945,23,5
I04_23_01.png,I04.png,2.27,0.964,23,1
I04_23_02.png,I04.png,2.37,0.836,23,2
I04_23_03.png,I04.png,1.87,0.718,23,3
I04_23_04.png,I04.png,2.23,0.667,23,4
I04_23_05.png,I04.png,2.2,0.748,23,5
I05_23_01.png,I05.png,2.33,1.043,23,1
I05_23_02.png,I05.png,2.1,0.7,23,2
I05_23_03.png,I05.png,1.87,0.763,23,3
I05_23_04.png,I05.png,1.8,0.702,23,4
I05_23_05.png,I05.png,1.8,0.542,23,5
I06_23_01.png,I06.png,2.33,0.789,23,1
I06_23_02.png,I06.png,2.63,0.836,23,2
I06_23_03.png,I06.png,2.17,0.687,23,3
I06_23_04.png,I06.png,1.97,0.706,23,4
I06_23_05.png,I06.png,2.26,0.67,23,5
I07_23_01.png,I07.png,2.8,1.194,23,1
I07_23_02.png,I07.png,2.27,0.814,23,2
I07_23_03.png,I07.png,2.0,0.894,23,3
I07_23_04.png,I07.png,2.0,0.683,23,4
I07_23_05.png,I07.png,1.6,0.554,23,5
I08_23_01.png,I08.png,2.83,0.969,23,1
I08_23_02.png,I08.png,2.8,0.98,23,2
I08_23_03.png,I08.png,2.27,0.727,23,3
I08_23_04.png,I08.png,2.03,0.836,23,4
I08_23_05.png,I08.png,2.17,0.86,23,5
I09_23_01.png,I09.png,2.39,0.973,23,1
I09_23_02.png,I09.png,2.33,0.907,23,2
