dist_img,ref_img,dmos,var,type,level
I01_03_01.png,I01.png,4.73,0.442,3,1
I01_03_02.png,I01.png,3.97,0.657,3,2
I01_03_03.png,I01.png,2.7,0.936,3,3
I01_03_04.png,I01.png,2.03,0.795,3,4
I01_03_05.png,I01.png,1.5,0.5,3,5
I02_03_01.png,I02.png,4.6,0.554,3,1
I02_03_02.png,I02.png,3.77,0.716,3,2
I02_03_03.png,I02.png,2.33,0.699,3,3
I02_03_04.png,I02.png,1.8,0.542,3,4
I02_03_05.png,I02.png,1.2,0.4,3,5
I03_03_01.png,I03.png,4.6,0.49,3,1
I03_03_02.png,I03.png,4.37,0.706,3,2
I03_03_03.png,I03.png,2.93,0.814,3,3
I03_03_04.png,I03.png,2.23,0.716,3,4
I03_03_05.png,I03.png,1.63,0.605,3,5
I04_03_01.png,I04.png,4.7,0.526,3,1
I04_03_02.png,I04.png,4.17,0.687,3,2
I04_03_03.png,I04.png,2.63,0.795,3,3
I04_03_04.png,I04.png,1.93,0.727,3,4
I04_03_05.png,I04.png,1.6,0.49,3,5
I05_03_01.png,I05.png,4.47,0.562,3,1
I05_03_02.png,I05.png,3.9,0.87,3,2
I05_03_03.png,I05.png,2.68,0.69,3,3
I05_03_04.png,I05.png,1.87,0.562,3,4
I05_03_05.png,I05.png,1.53,0.562,3,5
I06_03_01.png,I06.png,4.47,0.806,3,1
I06_03_02.png,I06.png,4.27,0.814,3,2
I06_03_03.png,I06.png,3.27,0.814,3,3
I06_03_04.png,I06.png,2.9,0.79,3,4
I06_03_05.png,I06.png,2.17,0.687,3,5
I07_03_01.png,I07.png,4.67,0.471,3,1
I07_03_02.png,I07.png,4.33,0.699,3,2
I07_03_03.png,I07.png,2.77,0.92,3,3
I07_03_04.png,I07.png,2.07,0.727,3,4
I07_03_05.png,I07.png,1.53,0.499,3,5
I08_03_01.png,I08.png,4.9,0.3,3,1
I08_03_02.png,I08.png,4.33,0.537,3,2
I08_03_03.png,I08.png,3.23,0.92,3,3
I08_03_04.png,I08.png,2.33,0.65,3,4
I08_03_05.png,I08.png,1.83,0.582,3,5
I09_03_01.png,I09.png,4.5,0.719,3,1
I09_03_02.png,I09.png,3.67,0.869,3,2
I09_03_03.png,I09.png,2.13,0.806,3,3
I09_03_04.png,I09.png,1.67,0.699,3,4
I09_03_05.png,I09.png,1.3,0.458,3,5
