dist_img,ref_img,dmos,var,type,level
I01_13_01.png,I01.png,3.67,0.789,13,1
I01_13_02.png,I01.png,2.87,1.087,13,2
I01_13_03.png,I01.png,2.6,0.663,13,3
I01_13_04.png,I01.png,2.07,0.727,13,4
I01_13_05.png,I01.png,2.03,0.657,13,5
I02_13_01.png,I02.png,4.2,0.702,13,1
I02_13_02.png,I02.png,3.33,1.164,13,2
I02_13_03.png,I02.png,2.73,0.892,13,3
I02_13_04.png,I02.png,2.53,0.806,13,4
I02_13_05.png,I02.png,1.97,0.547,13,5
I03_13_01.png,I03.png,4.4,0.611,13,1
I03_13_02.png,I03.png,3.57,0.989,13,2
I03_13_03.png,I03.png,2.83,0.778,13,3
I03_13_04.png,I03.png,2.3,0.823,13,4
I03_13_05.png,I03.png,2.4,0.663,13,5
I04_13_01.png,I04.png,3.43,0.761,13,1
I04_13_02.png,I04.png,2.83,0.82,13,2
I04_13_03.png,I04.png,2.73,0.814,13,3
I04_13_04.png,I04.png,2.2,0.702,13,4
I04_13_05.png,I04.png,1.87,0.718,13,5
I05_13_01.png,I05.png,3.47,1.118,13,1
I05_13_02.png,I05.png,2.63,0.983,13,2
I05_13_03.png,I05.png,2.3,0.9,13,3
I05_13_04.png,I05.png,2.07,0.68,13,4
I05_13_05.png,I05.png,2.07,0.929,13,5
I06_13_01.png,I06.png,3.37,0.948,13,1
I06_13_02.png,I06.png,2.5,0.847,13,2
I06_13_03.png,I06.png,2.3,0.64,13,3
I06_13_04.png,I06.png,2.2,0.653,13,4
I06_13_05.png,I06.png,2.13,0.562,13,5
I07_13_01.png,I07.png,3.73,0.892,13,1
I07_13_02.png,I07.png,3.0,0.856,13,2
I07_13_03.png,I07.png,2.73,0.929,13,3
I07_13_04.png,I07.png,2.13,0.67,13,4
I07_13_05.png,I07.png,2.0,0.577,13,5
I08_13_01.png,I08.png,3.33,0.869,13,1
I08_13_02.png,I08.png,2.7,0.862,13,2
I08_13_03.png,I08.png,2.8,1.077,13,3
I08_13_04.png,I08.png,2.43,0.716,13,4
I08_13_05.png,I08.png,2.1,0.597,13,5
I09_13_01.png,I09.png,3.97,0.948,13,1
I09_13_02.png,I09.png,2.57,0.844,13,2
I09_13_03.png,I09.png,2.83,0.687,13,3
I09_13_04.png,I09.png,2.42,0.834,13,4
I09_13_05.png,I09.png,2.35,0.698,13,5
I10_13_01.png,I10.png,3.57,0.883,13,1
I10_13_02.png,I10.png,2.7,0.862,13,2
I10_13_03.png,I10.png,2.3,0.862,13,3
I10_13_04.png,I10.png,2.17,0.637,13,4
I10_13_05.png,I10.png,1.97,0.706,13,5
I11_13_01.png,I11.png,3.57,1.023,13,1
I11_13_02.png,I11.png,2.67,0.869,13,2
I11_13_03.png,I11.png,2.27,0.814,13,3
I11_13_04.png,I11.png,2.4,0.712,13,4
I11_13_05.png,I11.png,1.93,0.727,13,5
I12_13_01.png,I12.png,4.3,0.69,13,1
I12_13_02.png,I12.png,3.83,0.82,13,2
I12_13_03.png,I12.png,3.03,0.948,13,3
I12_13_04.png,I12.png,2.73,0.772,13,4
I12_13_05.png,I12.png,2.17,0.637,13,5
I13_13_01.png,I13.png,3.33,0.978,13,1
I13_13_02.png,I13.png,3.07,0.727,13,2
I13_13_03.png,I13.png,2.77,0.761,13,3
