dist_img,ref_img,dmos,var,type,level
I01_24_01.png,I01.png,3.57,0.92,24,1
I01_24_02.png,I01.png,2.5,0.847,24,2
I01_24_03.png,I01.png,1.87,0.67,24,3
I01_24_04.png,I01.png,1.6,0.554,24,4
I01_24_05.png,I01.png,1.4,0.554,24,5
I02_24_01.png,I02.png,3.07,0.964,24,1
I02_24_02.png,I02.png,1.93,0.68,24,2
I02_24_03.png,I02.png,1.47,0.618,24,3
I02_24_04.png,I02.png,1.23,0.423,24,4
I02_24_05.png,I02.png,1.2,0.476,24,5
I03_24_01.png,I03.png,3.67,0.789,24,1
I03_24_02.png,I03.png,2.47,0.921,24,2
I03_24_03.png,I03.png,1.9,0.79,24,3
I03_24_04.png,I03.png,1.4,0.611,24,4
I03_24_05.png,I03.png,1.13,0.34,24,5
I04_24_01.png,I04.png,3.77,0.844,24,1
I04_24_02.png,I04.png,2.6,0.8,24,2
I04_24_03.png,I04.png,2.0,0.683,24,3
I04_24_04.png,I04.png,1.67,0.65,24,4
I04_24_05.png,I04.png,1.5,0.719,24,5
I05_24_01.png,I05.png,3.07,1.031,24,1
I05_24_02.png,I05.png,1.9,0.87,24,2
I05_24_03.png,I05.png,1.77,0.667,24,3
I05_24_04.png,I05.png,1.23,0.423,24,4
I05_24_05.png,I05.png,1.2,0.4,24,5
I06_24_01.png,I06.png,3.57,0.761,24,1
I06_24_02.png,I06.png,2.9,0.746,24,2
I06_24_03.png,I06.png,2.27,0.814,24,3
I06_24_04.png,I06.png,1.83,0.687,24,4
I06_24_05.png,I06.png,1.23,0.423,24,5
I07_24_01.png,I07.png,3.8,0.702,24,1
I07_24_02.png,I07.png,2.83,0.898,24,2
I07_24_03.png,I07.png,2.1,0.651,24,3
I07_24_04.png,I07.png,1.8,0.476,24,4
I07_24_05.png,I07.png,1.27,0.512,24,5
I08_24_01.png,I08.png,4.1,0.831,24,1
I08_24_02.png,I08.png,2.8,0.748,24,2
I08_24_03.png,I08.png,2.47,0.884,24,3
I08_24_04.png,I08.png,1.6,0.611,24,4
I08_24_05.png,I08.png,1.3,0.586,24,5
I09_24_01.png,I09.png,3.07,0.814,24,1
I09_24_02.png,I09.png,2.2,0.748,24,2
I09_24_03.png,I09.png,1.87,0.718,24,3
I09_24_04.png,I09.png,1.23,0.423,24,4
I09_24_05.png,I09.png,1.1,0.3,24,5
I10_24_01.png,I10.png,3.67,0.907,24,1
I10_24_02.png,I10.png,2.63,0.875,24,2
I10_24_03.png,I10.png,2.17,0.687,24,3
I10_24_04.png,I10.png,1.5,0.563,24,4
I10_24_05.png,I10.png,1.3,0.526,24,5
I11_24_01.png,I11.png,3.3,0.823,24,1
I11_24_02.png,I11.png,2.5,0.885,24,2
I11_24_03.png,I11.png,1.83,0.687,24,3
I11_24_04.png,I11.png,1.6,0.757,24,4
I11_24_05.png,I11.png,1.13,0.34,24,5
I12_24_01.png,I12.png,3.03,0.983,24,1
I12_24_02.png,I12.png,1.9,0.79,24,2
I12_24_03.png,I12.png,2.03,1.016,24,3
I12_24_04.png,I12.png,1.3,0.526,24,4
I12_24_05.png,I12.png,1.23,0.496,24,5
I13_24_01.png,I13.png,4.17,0.969,24,1
I13_24_02.png,I13.png,3.0,1.033,24,2
I13_24_03.png,I13.png,2.57,0.92,24,3
I13_24_04.png,I13.png,1.93,0.573,24,4
I13_24_05.png,I13.png,1.7,0.781,24,5
I14_24_01.png,I14.png,3.27,1.153,24,1
