dist_img,ref_img,dmos,var,type,level
I01_09_01.png,I01.png,4.6,0.49,9,1
I01_09_02.png,I01.png,4.67,0.537,9,2
I01_09_03.png,I01.png,4.4,0.611,9,3
I01_09_04.png,I01.png,2.9,1.044,9,4
I01_09_05.png,I01.png,1.37,0.547,9,5
I02_09_01.png,I02.png,4.57,0.716,9,1
I02_09_02.png,I02.png,3.73,0.814,9,2
I02_09_03.png,I02.png,3.07,1.123,9,3
I02_09_04.png,I02.png,1.53,0.562,9,4
I02_09_05.png,I02.png,1.27,0.442,9,5
I03_09_01.png,I03.png,4.4,0.757,9,1
I03_09_02.png,I03.png,3.6,0.987,9,2
I03_09_03.png,I03.png,3.1,0.978,9,3
I03_09_04.png,I03.png,1.77,0.616,9,4
I03_09_05.png,I03.png,1.1,0.3,9,5
I04_09_01.png,I04.png,4.6,0.554,9,1
I04_09_02.png,I04.png,4.4,0.663,9,2
I04_09_03.png,I04.png,4.07,0.892,9,3
I04_09_04.png,I04.png,1.73,0.727,9,4
I04_09_05.png,I04.png,1.23,0.496,9,5
I05_09_01.png,I05.png,4.3,0.586,9,1
I05_09_02.png,I05.png,2.6,1.114,9,2
I05_09_03.png,I05.png,2.37,1.11,9,3
I05_09_04.png,I05.png,1.57,0.667,9,4
I05_09_05.png,I05.png,1.23,0.423,9,5
I06_09_01.png,I06.png,4.43,0.496,9,1
I06_09_02.png,I06.png,4.37,0.657,9,2
I06_09_03.png,I06.png,4.5,0.5,9,3
I06_09_04.png,I06.png,3.63,1.11,9,4
I06_09_05.png,I06.png,1.9,0.597,9,5
I07_09_01.png,I07.png,4.73,0.442,9,1
I07_09_02.png,I07.png,4.63,0.482,9,2
I07_09_03.png,I07.png,4.63,0.482,9,3
I07_09_04.png,I07.png,3.6,0.8,9,4
I07_09_05.png,I07.png,1.7,0.69,9,5
I08_09_01.png,I08.png,4.5,0.563,9,1
I08_09_02.png,I08.png,4.73,0.442,9,2
I08_09_03.png,I08.png,4.63,0.547,9,3
I08_09_04.png,I08.png,3.53,0.846,9,4
I08_09_05.png,I08.png,1.57,0.667,9,5
I09_09_01.png,I09.png,4.1,0.473,9,1
I09_09_02.png,I09.png,3.33,0.907,9,2
I09_09_03.png,I09.png,2.63,0.912,9,3
I09_09_04.png,I09.png,1.77,0.716,9,4
I09_09_05.png,I09.png,1.17,0.373,9,5
I10_09_01.png,I10.png,4.7,0.458,9,1
I10_09_02.png,I10.png,4.47,0.67,9,2
I10_09_03.png,I10.png,4.03,0.836,9,3
I10_09_04.png,I10.png,1.97,0.547,9,4
I10_09_05.png,I10.png,1.13,0.34,9,5
I11_09_01.png,I11.png,4.63,0.482,9,1
I11_09_02.png,I11.png,4.27,0.727,9,2
I11_09_03.png,I11.png,4.1,0.597,9,3
I11_09_04.png,I11.png,2.27,0.854,9,4
I11_09_05.png,I11.png,1.4,0.49,9,5
I12_09_01.png,I12.png,4.13,0.618,9,1
I12_09_02.png,I12.png,3.07,0.998,9,2
I12_09_03.png,I12.png,2.6,0.987,9,3
I12_09_04.png,I12.png,1.43,0.559,9,4
I12_09_05.png,I12.png,1.1,0.3,9,5
I13_09_01.png,I13.png,4.53,0.67,9,1
I13_09_02.png,I13.png,4.7,0.69,9,2
I13_09_03.png,I13.png,4.48,0.561,9,3
I13_09_04.png,I13.png,3.53,0.884,9,4
I13_09_05.png,I13.png,1.73,0.573,9,5
I14_09_01.png,I14.png,4.53,0.562,9,1
I14_09_02.png,I14.png,4.1,0.978,9,2
I14_09_03.png,I14.png,3.83,0.86,9,3
I14_09_04.png,I14.png,2.37,0.706,9,4
I14_09_05.png,I14.png,1.47,0.67,9,5
I15_09_01.png,I15.png,4.23,0.844,9,1
I15_09_02.png,I15.png,3.8,0.653,9,2
I15_09_03.png,I15.png,3.43,0.955,9,3
I15_09_04.png,I15.png,1.97,0.948,9,4
I15_09_05.png,I15.png,1.23,0.423,9,5
I16_09_01.png,I16.png,4.63,0.482,9,1
