dist_img,ref_img,dmos,var,type,level
I01_20_01.png,I01.png,4.53,0.67,20,1
I01_20_02.png,I01.png,3.9,1.136,20,2
I01_20_03.png,I01.png,4.0,0.966,20,3
I01_20_04.png,I01.png,3.33,1.35,20,4
I01_20_05.png,I01.png,3.23,1.542,20,5
I02_20_01.png,I02.png,4.5,0.671,20,1
I02_20_02.png,I02.png,4.47,0.618,20,2
I02_20_03.png,I02.png,4.4,0.712,20,3
I02_20_04.png,I02.png,3.83,0.898,20,4
I02_20_05.png,I02.png,4.4,0.841,20,5
I03_20_01.png,I03.png,4.37,0.912,20,1
I03_20_02.png,I03.png,4.67,0.471,20,2
I03_20_03.png,I03.png,4.23,0.716,20,3
I03_20_04.png,I03.png,4.17,1.098,20,4
I03_20_05.png,I03.png,3.63,1.016,20,5
I04_20_01.png,I04.png,4.6,0.554,20,1
I04_20_02.png,I04.png,4.1,1.136,20,2
I04_20_03.png,I04.png,4.1,0.943,20,3
I04_20_04.png,I04.png,3.6,1.143,20,4
I04_20_05.png,I04.png,4.1,0.907,20,5
I05_20_01.png,I05.png,4.47,0.846,20,1
I05_20_02.png,I05.png,4.53,0.562,20,2
I05_20_03.png,I05.png,4.4,0.611,20,3
I05_20_04.png,I05.png,4.43,0.716,20,4
I05_20_05.png,I05.png,3.97,0.948,20,5
I06_20_01.png,I06.png,4.33,0.537,20,1
I06_20_02.png,I06.png,3.1,1.012,20,2
I06_20_03.png,I06.png,3.97,1.048,20,3
I06_20_04.png,I06.png,2.33,0.83,20,4
I06_20_05.png,I06.png,2.77,0.803,20,5
I07_20_01.png,I07.png,3.3,1.1,20,1
I07_20_02.png,I07.png,2.97,0.875,20,2
I07_20_03.png,I07.png,2.97,0.983,20,3
I07_20_04.png,I07.png,2.65,1.151,20,4
I07_20_05.png,I07.png,2.83,0.969,20,5
I08_20_01.png,I08.png,4.57,0.803,20,1
I08_20_02.png,I08.png,4.4,0.8,20,2
I08_20_03.png,I08.png,3.5,1.088,20,3
I08_20_04.png,I08.png,3.97,1.08,20,4
I08_20_05.png,I08.png,3.6,1.083,20,5
I09_20_01.png,I09.png,4.4,0.663,20,1
I09_20_02.png,I09.png,4.37,0.605,20,2
I09_20_03.png,I09.png,4.1,0.7,20,3
I09_20_04.png,I09.png,3.73,1.236,20,4
I09_20_05.png,I09.png,3.3,1.1,20,5
I10_20_01.png,I10.png,4.57,0.559,20,1
I10_20_02.png,I10.png,4.47,0.718,20,2
I10_20_03.png,I10.png,4.43,0.92,20,3
I10_20_04.png,I10.png,4.23,1.023,20,4
I10_20_05.png,I10.png,3.97,1.016,20,5
I11_20_01.png,I11.png,4.47,0.499,20,1
I11_20_02.png,I11.png,4.67,0.471,20,2
